1700.0000, 0.5891, 0.4920, 0.0468, 0.0409, 1.5559, 1.3644, 2.3718, 1.4093, 2.5175, -3.7622, 0.0750, -0.0086, -0.1129, 2.5012, -0.2858, -3.7622, -0.2231, 0.0252
1720.0000, 0.5891, 0.4920, 0.0477, 0.0408, 1.6271, 1.3532, 2.3654, 1.4112, 2.5155, -3.7773, 0.0750, -0.0085, -0.1133, 2.4994, -0.2839, -3.7773, -0.2231, 0.0254
1740.0000, 0.6136, 0.4869, 0.0488, 0.0406, 1.6241, 1.3537, 2.4401, 1.3991, 2.5098, -3.7823, 0.0748, -0.0085, -0.1135, 2.4937, -0.2840, -3.7823, -0.2233, 0.0255
1760.0000, 0.6136, 0.4869, 0.0488, 0.0406, 1.6241, 1.3537, 2.4401, 1.3991, 2.5828, -3.7129, 0.0770, -0.0087, -0.1114, 2.5665, -0.2898, -3.7129, -0.2212, 0.0246
1780.0000, 0.6136, 0.4869, 0.0498, 0.0404, 1.6945, 1.3390, 2.4339, 1.4017, 2.5805, -3.7308, 0.0769, -0.0086, -0.1119, 2.5644, -0.2875, -3.7308, -0.2212, 0.0249
1800.0000, 0.6378, 0.4806, 0.0519, 0.0399, 1.7640, 1.3207, 2.5076, 1.3854, 2.6469, -3.6540, 0.0768, -0.0086, -0.1121, 2.5591, -0.2879, -3.7368, -0.2213, 0.0249
1820.0000, 0.6378, 0.4806, 0.0519, 0.0399, 1.7640, 1.3207, 2.5076, 1.3854, 2.6469, -3.6540, 0.0789, -0.0088, -0.1096, 2.6306, -0.2928, -3.6540, -0.2193, 0.0240
1840.0000, 0.6616, 0.4732, 0.0528, 0.0396, 1.7578, 1.3222, 2.5741, 1.3692, 2.7091, -3.5920, 0.0788, -0.0087, -0.1103, 2.6282, -0.2901, -3.6759, -0.2193, 0.0243
1860.0000, 0.6616, 0.4732, 0.0538, 0.0393, 1.8265, 1.3005, 2.5714, 1.3697, 2.7052, -3.6060, 0.0807, -0.0089, -0.1080, 2.6892, -0.2943, -3.6060, -0.2175, 0.0234
1880.0000, 0.6616, 0.4732, 0.0538, 0.0393, 1.8265, 1.3005, 2.5714, 1.3697, 2.7052, -3.6060, 0.0807, -0.0088, -0.1082, 2.6895, -0.2915, -3.6060, -0.2176, 0.0236
1900.0000, 0.6851, 0.4645, 0.0548, 0.0390, 1.8236, 1.3014, 2.6405, 1.3475, 2.7708, -3.5131, 0.0807, -0.0088, -0.1084, 2.6885, -0.2923, -3.6136, -0.2176, 0.0237
